text,airline_sentiment
ever think about be prepar and bring in more peopl doe anyon have ani busi sens at aa,0
whi do have to wait for hour to talk to someon when you chang my flight,0
due to gate agent miss my connect flight to mexico citi not happi custom aa let correct thi,0
she doesn have twitter,1
at some point need to tell passeng what is go on at jfk wait to get on flight it is mess,0
it not that it the rude agent who wouldn listen to anyth would say and it clearli fit into the sizer,0
serious do not want to wait hour for flight when have to prepar for famili funer,0
your gate agent at dfw gate b16 are pathet tonight terribl commun stori chang and apathet,0
wa worri when my bag went san to dca hour befor me but our reunion wa an organ breez,0
yea no worri just go home to denver not your fault weather suck bad,1
ve been tryin to use my voucher to book flight the last day line are busi plse help me the flight may go up,0
ye thank for check veri cramp but got on made it safe fli back tomorrow at pm,2
is the worst airlin to ever travel with the worst they re equival to dirt,0
great flight experi again sfo jfk dare say it consist high qualiti on legaci airlin keep it up guy,2
pretti bad at dfw no updat two flight behind door open breez no america airlin worker,0
great thank you,2
ye and the auto rebook confirm an outbound that depart after the return flight fire the softwar programm,0
get call from but the call seem to drop instantli is there ani altern avenu for resch support,0
suppos to arriv at my destin tonight american rebook me for wednesday where am stay until then,0
how can you have no food on hour flight from columbu to phoenix starv and piss off can eat go go,0
jal and cathay pacif so no can do it onlin,0
what is the statu of flight tomorrow,1
but just miss it becaus no one is at the gate to marshal u in so now have to rent car drive hr so thank,0
the pilot told u they would releas bag a well a offer hotel voucher neither happen,0
my understand is they were abl and did for mani other flight but chose not to for thi one,0
hey so veri disappoint with my time travel with you ve had the worst experi and both time the flight delay,0
minut,0
have troubl get rebook,0
understand feel cranki call aa bag tracker number and heard your bag ha not been locat weary_fac,0
aa45 jfk to la,0
will to hold for an agent you aren be help you keep hang up on me americanairsuck hiremorepoepl,0
have been tri to speak with an agent the whole day about my cancel flightl flight what can do,0
need to go frm tpa to mci tmrw my connect thru dfw is cancel flightl can connect me thru diff citi been on hold for hr,0
ani hint to get through to and stay connect with you to rearrang weather relat flightd cancel flight hour in now noth,0
no gate agent after minut to let u off the plane wtw ground crew is here hope you re readi to cover my delay,0
you can even get someon on the phone great stori for the medium,0
jason you ll end up miss your connect pleas see our dfw agent for assist nope hasn taken off yet still,0
final made it to chicago hour late flight did get food voucher for my wait about per hr never again good bye,0
instead of put the burden on your custom do the right thing and get more gate agent,0
guy in dfw stuck at the gate for half an hour do we pull the slide or what,0
plz ky have been sit in thi plane for an hour want to leav,0
after all that weve been through today a courtesi to not allow passeng with an oxgen tank sit up there is bad busi,0
now you ve cancel flightl my flight first prioriti ticket bump and now thi you re lose custom peopl are furiou,0
final got someon on the phone so no worri,0
it that you say is go to help u give me number to call that isn record hour wait time,0
ok pilot are look for agent they jump out flt dfw thi is crazi,0
no you re not you re tri to book me past when need arriv but you re still sell seat on the day tri travel,0
becaus you won get our bag for u becaus you said they would go on to cincinnati even though we can who exactli is,0
you all should realli be asham the entir busi class cabin is empti and almost all of first class,0
you could onli get u on flight minut befor the funer start we re strand in dalla luggag for day,0
just cancel flightl my am flight tomorrow with out inform me at all today then book one in day and no custom servic,0
thank note some but not all flight are cancel flightl are onli some aircraft runway work out of dfw today tomorrow,0
we knew it wa not go to leav but we had hour wait that wa the hurri,0
we tri we are head to funer in cincinnati and your peopl didn even tell u we could get on standbi,0
they don even give an option to hold just say line are busi plz tri late flightr,0
will be write veri detail letter to you all about thi experi today have never experienc such aw c ever,0
the delay is noth but the personnel be so comb up to the point of say what the huri the plane is not leav,0
delta rerout of my bag onto aa977 mia cur how can see if they made it onto the flight,0
would have been nice if the agent were at the veri least courteou sinc the delay wa aa fault,0
